,city,city_ibge_code,date,estimated_population,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths
110163,São Pedro de Alcântara,4217253.0,2021-05-13,5935.0,702,11828.138159999999,0.0114,8,1,0
110196,Águas Mornas,4200606.0,2021-05-13,6559.0,694,10580.881229999999,0.013,9,2,0
110209,Antônio Carlos,4201208.0,2021-05-14,8613.0,1440,16718.913269999997,0.0146,21,2,1
110232,Biguaçu,4202305.0,2021-05-14,69486.0,10245,14743.9772,0.0147,151,17,0
110284,Florianópolis,4205407.0,2021-05-14,508826.0,73936,14530.70401,0.013,961,18,1
110293,Governador Celso Ramos,4206009.0,2021-05-14,14606.0,2353,16109.81788,0.0098,23,1,0
110378,Palhoça,4211900.0,2021-05-14,175272.0,26510,15125.062759999999,0.0114,301,21,3
110432,Santo Amaro da Imperatriz,4215703.0,2021-05-14,23579.0,3528,14962.4666,0.019,67,2,0
110448,São José,4216602.0,2021-05-14,250181.0,32347,12929.43909,0.016,519,39,0
110460,São Pedro de Alcântara,4217253.0,2021-05-14,5935.0,704,11861.83656,0.0114,8,2,0
110493,Águas Mornas,4200606.0,2021-05-14,6559.0,696,10611.37369,0.0129,9,2,0
110506,Antônio Carlos,4201208.0,2021-05-15,8613.0,1440,16718.913269999997,0.0146,21,0,0
110529,Biguaçu,4202305.0,2021-05-15,69486.0,10271,14781.39481,0.0147,151,26,0
110581,Florianópolis,4205407.0,2021-05-15,508826.0,73946,14532.669319999999,0.013,960,10,-1
110590,Governador Celso Ramos,4206009.0,2021-05-15,14606.0,2357,16137.20389,0.0098,23,4,0
110675,Palhoça,4211900.0,2021-05-15,175272.0,26531,15137.04414,0.0115,304,21,3
110729,Santo Amaro da Imperatriz,4215703.0,2021-05-15,23579.0,3527,14958.225540000001,0.019,67,-1,0
110745,São José,4216602.0,2021-05-15,250181.0,32357,12933.43619,0.016,519,10,0
110757,São Pedro de Alcântara,4217253.0,2021-05-15,5935.0,704,11861.83656,0.0114,8,0,0
110790,Águas Mornas,4200606.0,2021-05-15,6559.0,696,10611.37369,0.0129,9,0,0
110803,Antônio Carlos,4201208.0,2021-05-16,8613.0,1442,16742.133980000002,0.0146,21,2,0
110826,Biguaçu,4202305.0,2021-05-16,69486.0,10276,14788.59051,0.0147,151,5,0
110878,Florianópolis,4205407.0,2021-05-16,508826.0,73981,14539.5479,0.013,960,35,0
110887,Governador Celso Ramos,4206009.0,2021-05-16,14606.0,2358,16144.05039,0.0098,23,1,0
110972,Palhoça,4211900.0,2021-05-16,175272.0,26541,15142.74955,0.0115,304,10,0
111026,Santo Amaro da Imperatriz,4215703.0,2021-05-16,23579.0,3530,14970.948730000002,0.019,67,3,0
111042,São José,4216602.0,2021-05-16,250181.0,32371,12939.032140000001,0.016,519,14,0
111054,São Pedro de Alcântara,4217253.0,2021-05-16,5935.0,704,11861.83656,0.0114,8,0,0
111087,Águas Mornas,4200606.0,2021-05-16,6559.0,696,10611.37369,0.0129,9,0,0
111100,Antônio Carlos,4201208.0,2021-05-17,8613.0,1442,16742.133980000002,0.0146,21,0,0
111123,Biguaçu,4202305.0,2021-05-17,69486.0,10286,14802.9819,0.0147,151,10,0
111175,Florianópolis,4205407.0,2021-05-17,508826.0,74036,14550.3571,0.013,960,55,0
111184,Governador Celso Ramos,4206009.0,2021-05-17,14606.0,2359,16150.89689,0.0097,23,1,0
111269,Palhoça,4211900.0,2021-05-17,175272.0,26559,15153.01931,0.0115,305,18,1
111323,Santo Amaro da Imperatriz,4215703.0,2021-05-17,23579.0,3530,14970.948730000002,0.019,67,0,0
111339,São José,4216602.0,2021-05-17,250181.0,32389,12946.226929999999,0.016,519,18,0
111351,São Pedro de Alcântara,4217253.0,2021-05-17,5935.0,704,11861.83656,0.0114,8,0,0
111384,Águas Mornas,4200606.0,2021-05-17,6559.0,696,10611.37369,0.0129,9,0,0
111397,Antônio Carlos,4201208.0,2021-05-18,8613.0,1443,16753.74434,0.0146,21,1,0
111420,Biguaçu,4202305.0,2021-05-18,69486.0,10286,14802.9819,0.0147,151,0,0
111472,Florianópolis,4205407.0,2021-05-18,508826.0,74089,14560.77323,0.0131,967,53,7
111481,Governador Celso Ramos,4206009.0,2021-05-18,14606.0,2362,16171.4364,0.0097,23,3,0
111566,Palhoça,4211900.0,2021-05-18,175272.0,26593,15172.417730000001,0.0115,307,34,2
111620,Santo Amaro da Imperatriz,4215703.0,2021-05-18,23579.0,3533,14983.67191,0.019,67,3,0
111636,São José,4216602.0,2021-05-18,250181.0,32449,12970.20957,0.0161,524,60,5
111648,São Pedro de Alcântara,4217253.0,2021-05-18,5935.0,704,11861.83656,0.0114,8,0,0
111681,Águas Mornas,4200606.0,2021-05-18,6559.0,699,10657.11236,0.0129,9,3,0
111694,Antônio Carlos,4201208.0,2021-05-19,8613.0,1444,16765.3547,0.0145,21,1,0
111717,Biguaçu,4202305.0,2021-05-19,69486.0,10295,14815.93415,0.0147,151,9,0
111769,Florianópolis,4205407.0,2021-05-19,508826.0,74108,14564.507319999999,0.0131,968,19,1
111778,Governador Celso Ramos,4206009.0,2021-05-19,14606.0,2366,16198.8224,0.0097,23,4,0
111863,Palhoça,4211900.0,2021-05-19,175272.0,26619,15187.25181,0.0116,308,26,1
111917,Santo Amaro da Imperatriz,4215703.0,2021-05-19,23579.0,3536,14996.3951,0.0189,67,3,0
111933,São José,4216602.0,2021-05-19,250181.0,32478,12981.80118,0.0162,526,29,2
111945,São Pedro de Alcântara,4217253.0,2021-05-19,5935.0,707,11912.38416,0.0113,8,3,0
111978,Águas Mornas,4200606.0,2021-05-19,6559.0,699,10657.11236,0.0129,9,0,0
111991,Antônio Carlos,4201208.0,2021-05-20,8613.0,1445,16776.96505,0.0145,21,1,0
112014,Biguaçu,4202305.0,2021-05-20,69486.0,10309,14836.08209,0.0146,151,14,0
112066,Florianópolis,4205407.0,2021-05-20,508826.0,74229,14588.28755,0.0131,969,121,1
112075,Governador Celso Ramos,4206009.0,2021-05-20,14606.0,2366,16198.8224,0.0097,23,0,0
112160,Palhoça,4211900.0,2021-05-20,175272.0,26634,15195.809940000001,0.0116,308,15,0
112214,Santo Amaro da Imperatriz,4215703.0,2021-05-20,23579.0,3538,15004.877219999998,0.0189,67,2,0
112230,São José,4216602.0,2021-05-20,250181.0,32510,12994.59192,0.0162,528,32,2
112242,São Pedro de Alcântara,4217253.0,2021-05-20,5935.0,708,11929.23336,0.0113,8,1,0
112275,Águas Mornas,4200606.0,2021-05-20,6559.0,699,10657.11236,0.0129,9,0,0
112288,Antônio Carlos,4201208.0,2021-05-21,8613.0,1444,16765.3547,0.0145,21,-1,0
112311,Biguaçu,4202305.0,2021-05-21,69486.0,10349,14893.647640000001,0.0146,151,40,0
112363,Florianópolis,4205407.0,2021-05-21,508826.0,74340,14610.102469999998,0.0131,976,111,7
112372,Governador Celso Ramos,4206009.0,2021-05-21,14606.0,2372,16239.901409999999,0.0097,23,6,0
112457,Palhoça,4211900.0,2021-05-21,175272.0,26670,15216.34945,0.0115,308,36,0
112511,Santo Amaro da Imperatriz,4215703.0,2021-05-21,23579.0,3542,15021.84147,0.0189,67,4,0
112527,São José,4216602.0,2021-05-21,250181.0,32568,13017.77513,0.0163,530,58,2
112539,São Pedro de Alcântara,4217253.0,2021-05-21,5935.0,709,11946.082559999999,0.0113,8,1,0
112572,Águas Mornas,4200606.0,2021-05-21,6559.0,699,10657.11236,0.0129,9,0,0
112585,Antônio Carlos,4201208.0,2021-05-22,8613.0,1447,16800.18577,0.0145,21,3,0
112608,Biguaçu,4202305.0,2021-05-22,69486.0,10365,14916.673859999999,0.0146,151,16,0
112660,Florianópolis,4205407.0,2021-05-22,508826.0,74458,14633.293109999999,0.0131,975,118,-1
112669,Governador Celso Ramos,4206009.0,2021-05-22,14606.0,2378,16280.980419999998,0.0097,23,6,0
112754,Palhoça,4211900.0,2021-05-22,175272.0,26695,15230.612990000001,0.0116,309,25,1
112808,Santo Amaro da Imperatriz,4215703.0,2021-05-22,23579.0,3544,15030.32359,0.0189,67,2,0
112824,São José,4216602.0,2021-05-22,250181.0,32609,13034.163270000001,0.0163,531,41,1
112836,São Pedro de Alcântara,4217253.0,2021-05-22,5935.0,709,11946.082559999999,0.0113,8,0,0
112869,Águas Mornas,4200606.0,2021-05-22,6559.0,699,10657.11236,0.0129,9,0,0
112882,Antônio Carlos,4201208.0,2021-05-23,8613.0,1446,16788.575409999998,0.0145,21,-1,0
112905,Biguaçu,4202305.0,2021-05-23,69486.0,10368,14920.991280000002,0.0146,151,3,0
112957,Florianópolis,4205407.0,2021-05-23,508826.0,74525,14646.460680000002,0.0131,976,67,1
112966,Governador Celso Ramos,4206009.0,2021-05-23,14606.0,2379,16287.82692,0.0097,23,1,0
113051,Palhoça,4211900.0,2021-05-23,175272.0,26714,15241.453280000002,0.0116,309,19,0
113105,Santo Amaro da Imperatriz,4215703.0,2021-05-23,23579.0,3546,15038.805719999998,0.0189,67,2,0
113121,São José,4216602.0,2021-05-23,250181.0,32608,13033.76356,0.0163,532,-1,1
113133,São Pedro de Alcântara,4217253.0,2021-05-23,5935.0,709,11946.082559999999,0.0113,8,0,0
113166,Águas Mornas,4200606.0,2021-05-23,6559.0,699,10657.11236,0.0129,9,0,0
113179,Antônio Carlos,4201208.0,2021-05-24,8613.0,1451,16846.62719,0.0145,21,5,0
113202,Biguaçu,4202305.0,2021-05-24,69486.0,10375,14931.06525,0.0147,152,7,1
113254,Florianópolis,4205407.0,2021-05-24,508826.0,74540,14649.408640000001,0.0131,979,15,3
113263,Governador Celso Ramos,4206009.0,2021-05-24,14606.0,2380,16294.67342,0.0097,23,1,0
113348,Palhoça,4211900.0,2021-05-24,175272.0,26737,15254.57575,0.0116,310,23,1
113402,Santo Amaro da Imperatriz,4215703.0,2021-05-24,23579.0,3547,15043.04678,0.0189,67,1,0
113418,São José,4216602.0,2021-05-24,250181.0,32659,13054.1488,0.0163,532,51,0
113430,São Pedro de Alcântara,4217253.0,2021-05-24,5935.0,709,11946.082559999999,0.0113,8,0,0
113463,Águas Mornas,4200606.0,2021-05-24,6559.0,699,10657.11236,0.0129,9,0,0
113476,Antônio Carlos,4201208.0,2021-05-25,8613.0,1452,16858.23755,0.0145,21,1,0
113499,Biguaçu,4202305.0,2021-05-25,69486.0,10381,14939.70008,0.0147,153,6,1
113551,Florianópolis,4205407.0,2021-05-25,508826.0,74672,14675.350709999999,0.0131,980,132,1
113560,Governador Celso Ramos,4206009.0,2021-05-25,14606.0,2386,16335.75243,0.0096,23,6,0
113645,Palhoça,4211900.0,2021-05-25,175272.0,26757,15265.98658,0.0116,311,20,1
113699,Santo Amaro da Imperatriz,4215703.0,2021-05-25,23579.0,3552,15064.25209,0.0189,67,5,0
113715,São José,4216602.0,2021-05-25,250181.0,32688,13065.7404,0.0163,534,29,2
113727,São Pedro de Alcântara,4217253.0,2021-05-25,5935.0,711,11979.78096,0.0113,8,2,0
113760,Águas Mornas,4200606.0,2021-05-25,6559.0,699,10657.11236,0.0129,9,0,0
113773,Antônio Carlos,4201208.0,2021-05-26,8613.0,1456,16904.678969999997,0.0144,21,4,0
113796,Biguaçu,4202305.0,2021-05-26,69486.0,10403,14971.36114,0.0147,153,22,0
113848,Florianópolis,4205407.0,2021-05-26,508826.0,74710,14682.81888,0.0131,981,38,1
113857,Governador Celso Ramos,4206009.0,2021-05-26,14606.0,2396,16404.21744,0.0096,23,10,0
113942,Palhoça,4211900.0,2021-05-26,175272.0,26774,15275.685790000001,0.0116,311,17,0
113996,Santo Amaro da Imperatriz,4215703.0,2021-05-26,23579.0,3552,15064.25209,0.0189,67,0,0
114012,São José,4216602.0,2021-05-26,250181.0,32731,13082.927959999999,0.0164,537,43,3
114024,São Pedro de Alcântara,4217253.0,2021-05-26,5935.0,711,11979.78096,0.0113,8,0,0
114057,Águas Mornas,4200606.0,2021-05-26,6559.0,699,10657.11236,0.0129,9,0,0
114070,Antônio Carlos,4201208.0,2021-05-27,8613.0,1458,16927.899690000002,0.0144,21,2,0
114093,Biguaçu,4202305.0,2021-05-27,69486.0,10427,15005.900469999999,0.0147,153,24,0
114145,Florianópolis,4205407.0,2021-05-27,508826.0,74775,14695.59339,0.0131,982,65,1
114154,Governador Celso Ramos,4206009.0,2021-05-27,14606.0,2397,16411.06395,0.0096,23,1,0
114239,Palhoça,4211900.0,2021-05-27,175272.0,26799,15289.949340000001,0.0116,311,25,0
114293,Santo Amaro da Imperatriz,4215703.0,2021-05-27,23579.0,3556,15081.21634,0.0188,67,4,0
114309,São José,4216602.0,2021-05-27,250181.0,32760,13094.51957,0.0164,537,29,0
114321,São Pedro de Alcântara,4217253.0,2021-05-27,5935.0,711,11979.78096,0.0113,8,0,0
114354,Águas Mornas,4200606.0,2021-05-27,6559.0,699,10657.11236,0.0129,9,0,0
114367,Antônio Carlos,4201208.0,2021-05-28,8613.0,1459,16939.51004,0.0151,22,1,1
114390,Biguaçu,4202305.0,2021-05-28,69486.0,10441,15026.04841,0.0147,153,14,0
114442,Florianópolis,4205407.0,2021-05-28,508826.0,74931,14726.2522,0.013,973,156,-9
114451,Governador Celso Ramos,4206009.0,2021-05-28,14606.0,2403,16452.14295,0.0096,23,6,0
114536,Palhoça,4211900.0,2021-05-28,175272.0,26826,15305.353959999999,0.0117,314,27,3
114590,Santo Amaro da Imperatriz,4215703.0,2021-05-28,23579.0,3564,15115.144830000001,0.0191,68,8,1
114606,São José,4216602.0,2021-05-28,250181.0,32800,13110.50799,0.0165,540,40,3
114618,São Pedro de Alcântara,4217253.0,2021-05-28,5935.0,716,12064.02696,0.0126,9,5,1
114651,Águas Mornas,4200606.0,2021-05-28,6559.0,699,10657.11236,0.0129,9,0,0
114664,Antônio Carlos,4201208.0,2021-05-29,8613.0,1459,16939.51004,0.0151,22,0,0
114687,Biguaçu,4202305.0,2021-05-29,69486.0,10456,15047.63549,0.0147,154,15,1
114739,Florianópolis,4205407.0,2021-05-29,508826.0,75028,14745.315690000001,0.013,976,97,3
114748,Governador Celso Ramos,4206009.0,2021-05-29,14606.0,2406,16472.68246,0.0096,23,3,0
114833,Palhoça,4211900.0,2021-05-29,175272.0,26864,15327.03455,0.0117,314,38,0
114887,Santo Amaro da Imperatriz,4215703.0,2021-05-29,23579.0,3562,15106.662709999999,0.0191,68,-2,0
114903,São José,4216602.0,2021-05-29,250181.0,32840,13126.49642,0.0164,540,40,0
114915,São Pedro de Alcântara,4217253.0,2021-05-29,5935.0,716,12064.02696,0.0126,9,0,0
114948,Águas Mornas,4200606.0,2021-05-29,6559.0,698,10641.86614,0.0129,9,-1,0
114961,Antônio Carlos,4201208.0,2021-05-30,8613.0,1462,16974.34111,0.015,22,3,0
114984,Biguaçu,4202305.0,2021-05-30,69486.0,10475,15074.979130000002,0.0147,154,19,0
115036,Florianópolis,4205407.0,2021-05-30,508826.0,75071,14753.76651,0.013,976,43,0
115045,Governador Celso Ramos,4206009.0,2021-05-30,14606.0,2407,16479.52896,0.0096,23,1,0
115130,Palhoça,4211900.0,2021-05-30,175272.0,26885,15339.015930000001,0.0117,314,21,0
115184,Santo Amaro da Imperatriz,4215703.0,2021-05-30,23579.0,3563,15110.903769999999,0.0191,68,1,0
115200,São José,4216602.0,2021-05-30,250181.0,32851,13130.89323,0.0164,540,11,0
115212,São Pedro de Alcântara,4217253.0,2021-05-30,5935.0,717,12080.87616,0.0126,9,1,0
115245,Águas Mornas,4200606.0,2021-05-30,6559.0,698,10641.86614,0.0129,9,0,0
115258,Antônio Carlos,4201208.0,2021-05-31,8613.0,1463,16985.95147,0.015,22,1,0
115281,Biguaçu,4202305.0,2021-05-31,69486.0,10480,15082.174830000002,0.0147,154,5,0
115333,Florianópolis,4205407.0,2021-05-31,508826.0,75163,14771.84735,0.013,976,92,0
115342,Governador Celso Ramos,4206009.0,2021-05-31,14606.0,2409,16493.22196,0.0095,23,2,0
115427,Palhoça,4211900.0,2021-05-31,175272.0,26894,15344.15081,0.0117,316,9,2
115481,Santo Amaro da Imperatriz,4215703.0,2021-05-31,23579.0,3564,15115.144830000001,0.0191,68,1,0
115497,São José,4216602.0,2021-05-31,250181.0,32860,13134.49063,0.0165,542,9,2
115509,São Pedro de Alcântara,4217253.0,2021-05-31,5935.0,717,12080.87616,0.0126,9,0,0
115542,Águas Mornas,4200606.0,2021-05-31,6559.0,698,10641.86614,0.0129,9,0,0
115555,Antônio Carlos,4201208.0,2021-06-01,8613.0,1473,17102.05503,0.0149,22,10,0
115578,Biguaçu,4202305.0,2021-06-01,69486.0,10494,15102.322769999999,0.0147,154,14,0
115630,Florianópolis,4205407.0,2021-06-01,508826.0,75283,14795.43105,0.013,979,120,3
115639,Governador Celso Ramos,4206009.0,2021-06-01,14606.0,2417,16547.993980000003,0.0095,23,8,0
115724,Palhoça,4211900.0,2021-06-01,175272.0,26915,15356.13218,0.0118,317,21,1
115778,Santo Amaro da Imperatriz,4215703.0,2021-06-01,23579.0,3568,15132.109080000002,0.0191,68,4,0
115794,São José,4216602.0,2021-06-01,250181.0,32881,13142.88455,0.0165,542,21,0
115806,São Pedro de Alcântara,4217253.0,2021-06-01,5935.0,718,12097.725359999999,0.0125,9,1,0
115839,Águas Mornas,4200606.0,2021-06-01,6559.0,698,10641.86614,0.0129,9,0,0
115852,Antônio Carlos,4201208.0,2021-06-02,8613.0,1477,17148.49646,0.0149,22,4,0
115875,Biguaçu,4202305.0,2021-06-02,69486.0,10507,15121.03157,0.0148,156,13,2
115927,Florianópolis,4205407.0,2021-06-02,508826.0,75265,14791.8935,0.013,979,-18,0
115936,Governador Celso Ramos,4206009.0,2021-06-02,14606.0,2418,16554.840480000003,0.0099,24,1,1
116021,Palhoça,4211900.0,2021-06-02,175272.0,26939,15369.825190000001,0.0118,317,24,0
116075,Santo Amaro da Imperatriz,4215703.0,2021-06-02,23579.0,3572,15149.073330000001,0.019,68,4,0
116091,São José,4216602.0,2021-06-02,250181.0,32907,13153.27703,0.0165,542,26,0
116103,São Pedro de Alcântara,4217253.0,2021-06-02,5935.0,718,12097.725359999999,0.0125,9,0,0
116136,Águas Mornas,4200606.0,2021-06-02,6559.0,698,10641.86614,0.0129,9,0,0
116149,Antônio Carlos,4201208.0,2021-06-03,8613.0,1486,17252.98967,0.0148,22,9,0
116172,Biguaçu,4202305.0,2021-06-03,69486.0,10535,15161.327459999999,0.0149,157,28,1
116224,Florianópolis,4205407.0,2021-06-03,508826.0,75309,14800.54085,0.0131,984,44,5
116233,Governador Celso Ramos,4206009.0,2021-06-03,14606.0,2420,16568.533480000002,0.0099,24,2,0
116318,Palhoça,4211900.0,2021-06-03,175272.0,26973,15389.22361,0.0118,317,34,0
116372,Santo Amaro da Imperatriz,4215703.0,2021-06-03,23579.0,3577,15170.27864,0.0193,69,5,1
116388,São José,4216602.0,2021-06-03,250181.0,32950,13170.46458,0.0164,542,43,0
116400,São Pedro de Alcântara,4217253.0,2021-06-03,5935.0,718,12097.725359999999,0.0125,9,0,0
116433,Águas Mornas,4200606.0,2021-06-03,6559.0,699,10657.11236,0.0129,9,1,0
116446,Antônio Carlos,4201208.0,2021-06-04,8613.0,1487,17264.600019999998,0.0148,22,1,0
116469,Biguaçu,4202305.0,2021-06-04,69486.0,10542,15171.401430000002,0.0149,157,7,0
116521,Florianópolis,4205407.0,2021-06-04,508826.0,75397,14817.83557,0.0131,985,88,1
116530,Governador Celso Ramos,4206009.0,2021-06-04,14606.0,2425,16602.76599,0.0099,24,5,0
116615,Palhoça,4211900.0,2021-06-04,175272.0,27010,15410.33365,0.0117,317,37,0
116669,Santo Amaro da Imperatriz,4215703.0,2021-06-04,23579.0,3578,15174.5197,0.0193,69,1,0
116685,São José,4216602.0,2021-06-04,250181.0,32982,13183.25532,0.0164,542,32,0
116697,São Pedro de Alcântara,4217253.0,2021-06-04,5935.0,718,12097.725359999999,0.0125,9,0,0
116730,Águas Mornas,4200606.0,2021-06-04,6559.0,699,10657.11236,0.0129,9,0,0
116743,Antônio Carlos,4201208.0,2021-06-05,8613.0,1488,17276.21038,0.0148,22,1,0
116766,Biguaçu,4202305.0,2021-06-05,69486.0,10559,15195.86679,0.0149,157,17,0
116818,Florianópolis,4205407.0,2021-06-05,508826.0,75452,14828.64476,0.0131,985,55,0
116827,Governador Celso Ramos,4206009.0,2021-06-05,14606.0,2426,16609.61249,0.0099,24,1,0
116912,Palhoça,4211900.0,2021-06-05,175272.0,27036,15425.16774,0.0117,317,26,0
116966,Santo Amaro da Imperatriz,4215703.0,2021-06-05,23579.0,3578,15174.5197,0.0193,69,0,0
116982,São José,4216602.0,2021-06-05,250181.0,33010,13194.44722,0.0164,542,28,0
116994,São Pedro de Alcântara,4217253.0,2021-06-05,5935.0,718,12097.725359999999,0.0125,9,0,0
117027,Águas Mornas,4200606.0,2021-06-05,6559.0,699,10657.11236,0.0129,9,0,0
117040,Antônio Carlos,4201208.0,2021-06-06,8613.0,1488,17276.21038,0.0148,22,0,0
117063,Biguaçu,4202305.0,2021-06-06,69486.0,10561,15198.745069999999,0.0149,157,2,0
117115,Florianópolis,4205407.0,2021-06-06,508826.0,75500,14838.07824,0.013,985,48,0
117124,Governador Celso Ramos,4206009.0,2021-06-06,14606.0,2426,16609.61249,0.0099,24,0,0
117209,Palhoça,4211900.0,2021-06-06,175272.0,27043,15429.161530000001,0.0117,317,7,0
117263,Santo Amaro da Imperatriz,4215703.0,2021-06-06,23579.0,3578,15174.5197,0.0193,69,0,0
117279,São José,4216602.0,2021-06-06,250181.0,33026,13200.84259,0.0164,542,16,0
117291,São Pedro de Alcântara,4217253.0,2021-06-06,5935.0,718,12097.725359999999,0.0125,9,0,0
117324,Águas Mornas,4200606.0,2021-06-06,6559.0,699,10657.11236,0.0129,9,0,0
117337,Antônio Carlos,4201208.0,2021-06-07,8613.0,1492,17322.65181,0.0147,22,4,0
117360,Biguaçu,4202305.0,2021-06-07,69486.0,10571,15213.13646,0.0149,157,10,0
117412,Florianópolis,4205407.0,2021-06-07,508826.0,75631,14863.82378,0.0131,987,131,2
117421,Governador Celso Ramos,4206009.0,2021-06-07,14606.0,2432,16650.6915,0.0099,24,6,0
117506,Palhoça,4211900.0,2021-06-07,175272.0,27079,15449.70104,0.0117,318,36,1
117560,Santo Amaro da Imperatriz,4215703.0,2021-06-07,23579.0,3579,15178.76076,0.0193,69,1,0
117576,São José,4216602.0,2021-06-07,250181.0,33076,13220.82812,0.0164,543,50,1
117588,São Pedro de Alcântara,4217253.0,2021-06-07,5935.0,718,12097.725359999999,0.0125,9,0,0
117621,Águas Mornas,4200606.0,2021-06-07,6559.0,699,10657.11236,0.0129,9,0,0
117634,Antônio Carlos,4201208.0,2021-06-08,8613.0,1492,17322.65181,0.0154,23,0,1
117657,Biguaçu,4202305.0,2021-06-08,69486.0,10585,15233.2844,0.0149,158,14,1
117709,Florianópolis,4205407.0,2021-06-08,508826.0,75705,14878.367059999999,0.0131,990,74,3
117718,Governador Celso Ramos,4206009.0,2021-06-08,14606.0,2433,16657.538,0.0099,24,1,0
117803,Palhoça,4211900.0,2021-06-08,175272.0,27083,15451.9832,0.0117,318,4,0
117857,Santo Amaro da Imperatriz,4215703.0,2021-06-08,23579.0,3581,15187.242890000001,0.0195,70,2,1
117873,São José,4216602.0,2021-06-08,250181.0,33092,13227.22349,0.0164,543,16,0
117885,São Pedro de Alcântara,4217253.0,2021-06-08,5935.0,719,12114.57456,0.0125,9,1,0
117918,Águas Mornas,4200606.0,2021-06-08,6559.0,699,10657.11236,0.0129,9,0,0
117931,Antônio Carlos,4201208.0,2021-06-09,8613.0,1492,17322.65181,0.0154,23,0,0
117954,Biguaçu,4202305.0,2021-06-09,69486.0,10585,15233.2844,0.0149,158,0,0
118006,Florianópolis,4205407.0,2021-06-09,508826.0,75705,14878.367059999999,0.0131,990,0,0
118015,Governador Celso Ramos,4206009.0,2021-06-09,14606.0,2433,16657.538,0.0099,24,0,0
118100,Palhoça,4211900.0,2021-06-09,175272.0,27083,15451.9832,0.0117,318,0,0
118154,Santo Amaro da Imperatriz,4215703.0,2021-06-09,23579.0,3581,15187.242890000001,0.0195,70,0,0
118170,São José,4216602.0,2021-06-09,250181.0,33092,13227.22349,0.0164,543,0,0
118182,São Pedro de Alcântara,4217253.0,2021-06-09,5935.0,719,12114.57456,0.0125,9,0,0
