,city,city_ibge_code,date,new_confirmed,new_deaths,latitude,longitude
65882,Santo Amaro da Imperatriz,4215703.0,2020-12-15,20,0,-27.6852,-48.7813
65898,São José,4216602.0,2020-12-15,169,4,-27.6136,-48.6366
65910,São Pedro de Alcântara,4217253.0,2020-12-15,7,0,-27.5665,-48.8048
65943,Águas Mornas,4200606.0,2020-12-15,5,0,-27.6963,-48.8243
65956,Antônio Carlos,4201208.0,2020-12-16,4,0,-27.5191,-48.766000000000005
65979,Biguaçu,4202305.0,2020-12-16,76,0,-27.496,-48.6598
66031,Florianópolis,4205407.0,2020-12-16,352,0,-27.5945,-48.5477
66040,Governador Celso Ramos,4206009.0,2020-12-16,2,0,-27.3172,-48.5576
66125,Palhoça,4211900.0,2020-12-16,154,1,-27.6455,-48.6697
66179,Santo Amaro da Imperatriz,4215703.0,2020-12-16,47,0,-27.6852,-48.7813
66195,São José,4216602.0,2020-12-16,213,0,-27.6136,-48.6366
66207,São Pedro de Alcântara,4217253.0,2020-12-16,3,0,-27.5665,-48.8048
66240,Águas Mornas,4200606.0,2020-12-16,2,0,-27.6963,-48.8243
66253,Antônio Carlos,4201208.0,2020-12-17,2,0,-27.5191,-48.766000000000005
66276,Biguaçu,4202305.0,2020-12-17,41,0,-27.496,-48.6598
66328,Florianópolis,4205407.0,2020-12-17,208,5,-27.5945,-48.5477
66337,Governador Celso Ramos,4206009.0,2020-12-17,3,0,-27.3172,-48.5576
66422,Palhoça,4211900.0,2020-12-17,110,0,-27.6455,-48.6697
66476,Santo Amaro da Imperatriz,4215703.0,2020-12-17,53,0,-27.6852,-48.7813
66492,São José,4216602.0,2020-12-17,193,5,-27.6136,-48.6366
66504,São Pedro de Alcântara,4217253.0,2020-12-17,1,0,-27.5665,-48.8048
66537,Águas Mornas,4200606.0,2020-12-17,3,0,-27.6963,-48.8243
66550,Antônio Carlos,4201208.0,2020-12-18,1,0,-27.5191,-48.766000000000005
66573,Biguaçu,4202305.0,2020-12-18,36,0,-27.496,-48.6598
66625,Florianópolis,4205407.0,2020-12-18,437,1,-27.5945,-48.5477
66634,Governador Celso Ramos,4206009.0,2020-12-18,3,0,-27.3172,-48.5576
66719,Palhoça,4211900.0,2020-12-18,240,2,-27.6455,-48.6697
66773,Santo Amaro da Imperatriz,4215703.0,2020-12-18,14,0,-27.6852,-48.7813
66789,São José,4216602.0,2020-12-18,198,1,-27.6136,-48.6366
66801,São Pedro de Alcântara,4217253.0,2020-12-18,0,0,-27.5665,-48.8048
66834,Águas Mornas,4200606.0,2020-12-18,3,0,-27.6963,-48.8243
66847,Antônio Carlos,4201208.0,2020-12-19,2,0,-27.5191,-48.766000000000005
66870,Biguaçu,4202305.0,2020-12-19,23,2,-27.496,-48.6598
66922,Florianópolis,4205407.0,2020-12-19,546,1,-27.5945,-48.5477
66931,Governador Celso Ramos,4206009.0,2020-12-19,11,0,-27.3172,-48.5576
67016,Palhoça,4211900.0,2020-12-19,38,0,-27.6455,-48.6697
67070,Santo Amaro da Imperatriz,4215703.0,2020-12-19,10,0,-27.6852,-48.7813
67086,São José,4216602.0,2020-12-19,47,0,-27.6136,-48.6366
67098,São Pedro de Alcântara,4217253.0,2020-12-19,1,0,-27.5665,-48.8048
67131,Águas Mornas,4200606.0,2020-12-19,0,0,-27.6963,-48.8243
67144,Antônio Carlos,4201208.0,2020-12-20,0,0,-27.5191,-48.766000000000005
67167,Biguaçu,4202305.0,2020-12-20,21,0,-27.496,-48.6598
67219,Florianópolis,4205407.0,2020-12-20,1580,1,-27.5945,-48.5477
67228,Governador Celso Ramos,4206009.0,2020-12-20,7,0,-27.3172,-48.5576
67313,Palhoça,4211900.0,2020-12-20,117,0,-27.6455,-48.6697
67367,Santo Amaro da Imperatriz,4215703.0,2020-12-20,4,0,-27.6852,-48.7813
67383,São José,4216602.0,2020-12-20,333,2,-27.6136,-48.6366
67395,São Pedro de Alcântara,4217253.0,2020-12-20,0,0,-27.5665,-48.8048
67428,Águas Mornas,4200606.0,2020-12-20,1,0,-27.6963,-48.8243
67441,Antônio Carlos,4201208.0,2020-12-21,-1,0,-27.5191,-48.766000000000005
67464,Biguaçu,4202305.0,2020-12-21,25,1,-27.496,-48.6598
67516,Florianópolis,4205407.0,2020-12-21,204,2,-27.5945,-48.5477
67525,Governador Celso Ramos,4206009.0,2020-12-21,3,0,-27.3172,-48.5576
67610,Palhoça,4211900.0,2020-12-21,52,1,-27.6455,-48.6697
67664,Santo Amaro da Imperatriz,4215703.0,2020-12-21,16,0,-27.6852,-48.7813
67680,São José,4216602.0,2020-12-21,1,2,-27.6136,-48.6366
67692,São Pedro de Alcântara,4217253.0,2020-12-21,6,0,-27.5665,-48.8048
67725,Águas Mornas,4200606.0,2020-12-21,2,0,-27.6963,-48.8243
67738,Antônio Carlos,4201208.0,2020-12-22,1,0,-27.5191,-48.766000000000005
67761,Biguaçu,4202305.0,2020-12-22,50,1,-27.496,-48.6598
67813,Florianópolis,4205407.0,2020-12-22,300,6,-27.5945,-48.5477
67822,Governador Celso Ramos,4206009.0,2020-12-22,5,0,-27.3172,-48.5576
67907,Palhoça,4211900.0,2020-12-22,74,1,-27.6455,-48.6697
67961,Santo Amaro da Imperatriz,4215703.0,2020-12-22,31,0,-27.6852,-48.7813
67977,São José,4216602.0,2020-12-22,37,1,-27.6136,-48.6366
67989,São Pedro de Alcântara,4217253.0,2020-12-22,0,0,-27.5665,-48.8048
68022,Águas Mornas,4200606.0,2020-12-22,0,0,-27.6963,-48.8243
68035,Antônio Carlos,4201208.0,2020-12-23,4,1,-27.5191,-48.766000000000005
68058,Biguaçu,4202305.0,2020-12-23,65,1,-27.496,-48.6598
68110,Florianópolis,4205407.0,2020-12-23,312,0,-27.5945,-48.5477
68119,Governador Celso Ramos,4206009.0,2020-12-23,5,0,-27.3172,-48.5576
68204,Palhoça,4211900.0,2020-12-23,140,1,-27.6455,-48.6697
68258,Santo Amaro da Imperatriz,4215703.0,2020-12-23,2,0,-27.6852,-48.7813
68274,São José,4216602.0,2020-12-23,13,1,-27.6136,-48.6366
68286,São Pedro de Alcântara,4217253.0,2020-12-23,0,0,-27.5665,-48.8048
68319,Águas Mornas,4200606.0,2020-12-23,-1,0,-27.6963,-48.8243
68332,Antônio Carlos,4201208.0,2020-12-24,0,0,-27.5191,-48.766000000000005
68355,Biguaçu,4202305.0,2020-12-24,10,0,-27.496,-48.6598
68407,Florianópolis,4205407.0,2020-12-24,32,4,-27.5945,-48.5477
68416,Governador Celso Ramos,4206009.0,2020-12-24,4,0,-27.3172,-48.5576
68501,Palhoça,4211900.0,2020-12-24,34,0,-27.6455,-48.6697
68555,Santo Amaro da Imperatriz,4215703.0,2020-12-24,3,0,-27.6852,-48.7813
68571,São José,4216602.0,2020-12-24,24,3,-27.6136,-48.6366
68583,São Pedro de Alcântara,4217253.0,2020-12-24,0,0,-27.5665,-48.8048
68616,Águas Mornas,4200606.0,2020-12-24,0,0,-27.6963,-48.8243
68629,Antônio Carlos,4201208.0,2020-12-25,1,0,-27.5191,-48.766000000000005
68652,Biguaçu,4202305.0,2020-12-25,24,0,-27.496,-48.6598
68704,Florianópolis,4205407.0,2020-12-25,239,2,-27.5945,-48.5477
68713,Governador Celso Ramos,4206009.0,2020-12-25,1,0,-27.3172,-48.5576
68798,Palhoça,4211900.0,2020-12-25,61,1,-27.6455,-48.6697
68852,Santo Amaro da Imperatriz,4215703.0,2020-12-25,3,0,-27.6852,-48.7813
68868,São José,4216602.0,2020-12-25,52,1,-27.6136,-48.6366
68880,São Pedro de Alcântara,4217253.0,2020-12-25,0,0,-27.5665,-48.8048
68913,Águas Mornas,4200606.0,2020-12-25,0,0,-27.6963,-48.8243
68926,Antônio Carlos,4201208.0,2020-12-26,0,0,-27.5191,-48.766000000000005
68949,Biguaçu,4202305.0,2020-12-26,35,0,-27.496,-48.6598
69001,Florianópolis,4205407.0,2020-12-26,359,2,-27.5945,-48.5477
69010,Governador Celso Ramos,4206009.0,2020-12-26,2,0,-27.3172,-48.5576
69095,Palhoça,4211900.0,2020-12-26,61,0,-27.6455,-48.6697
69149,Santo Amaro da Imperatriz,4215703.0,2020-12-26,0,0,-27.6852,-48.7813
69165,São José,4216602.0,2020-12-26,68,1,-27.6136,-48.6366
69177,São Pedro de Alcântara,4217253.0,2020-12-26,1,0,-27.5665,-48.8048
69210,Águas Mornas,4200606.0,2020-12-26,0,0,-27.6963,-48.8243
69223,Antônio Carlos,4201208.0,2020-12-27,0,0,-27.5191,-48.766000000000005
69246,Biguaçu,4202305.0,2020-12-27,13,0,-27.496,-48.6598
69298,Florianópolis,4205407.0,2020-12-27,168,3,-27.5945,-48.5477
69307,Governador Celso Ramos,4206009.0,2020-12-27,7,0,-27.3172,-48.5576
69392,Palhoça,4211900.0,2020-12-27,137,0,-27.6455,-48.6697
69446,Santo Amaro da Imperatriz,4215703.0,2020-12-27,1,0,-27.6852,-48.7813
69462,São José,4216602.0,2020-12-27,9,1,-27.6136,-48.6366
69474,São Pedro de Alcântara,4217253.0,2020-12-27,0,0,-27.5665,-48.8048
69507,Águas Mornas,4200606.0,2020-12-27,0,0,-27.6963,-48.8243
69520,Antônio Carlos,4201208.0,2020-12-28,7,0,-27.5191,-48.766000000000005
69543,Biguaçu,4202305.0,2020-12-28,19,1,-27.496,-48.6598
69595,Florianópolis,4205407.0,2020-12-28,108,4,-27.5945,-48.5477
69604,Governador Celso Ramos,4206009.0,2020-12-28,7,0,-27.3172,-48.5576
69689,Palhoça,4211900.0,2020-12-28,17,0,-27.6455,-48.6697
69743,Santo Amaro da Imperatriz,4215703.0,2020-12-28,5,1,-27.6852,-48.7813
69759,São José,4216602.0,2020-12-28,12,6,-27.6136,-48.6366
69771,São Pedro de Alcântara,4217253.0,2020-12-28,0,0,-27.5665,-48.8048
69804,Águas Mornas,4200606.0,2020-12-28,1,0,-27.6963,-48.8243
69817,Antônio Carlos,4201208.0,2020-12-29,1,0,-27.5191,-48.766000000000005
69840,Biguaçu,4202305.0,2020-12-29,0,1,-27.496,-48.6598
69892,Florianópolis,4205407.0,2020-12-29,87,12,-27.5945,-48.5477
69901,Governador Celso Ramos,4206009.0,2020-12-29,1,0,-27.3172,-48.5576
69986,Palhoça,4211900.0,2020-12-29,61,2,-27.6455,-48.6697
70040,Santo Amaro da Imperatriz,4215703.0,2020-12-29,25,0,-27.6852,-48.7813
70056,São José,4216602.0,2020-12-29,35,2,-27.6136,-48.6366
70068,São Pedro de Alcântara,4217253.0,2020-12-29,0,1,-27.5665,-48.8048
70101,Águas Mornas,4200606.0,2020-12-29,4,1,-27.6963,-48.8243
70114,Antônio Carlos,4201208.0,2020-12-30,0,0,-27.5191,-48.766000000000005
70137,Biguaçu,4202305.0,2020-12-30,3,0,-27.496,-48.6598
70189,Florianópolis,4205407.0,2020-12-30,104,3,-27.5945,-48.5477
70198,Governador Celso Ramos,4206009.0,2020-12-30,1,0,-27.3172,-48.5576
70283,Palhoça,4211900.0,2020-12-30,55,0,-27.6455,-48.6697
70337,Santo Amaro da Imperatriz,4215703.0,2020-12-30,65,0,-27.6852,-48.7813
70353,São José,4216602.0,2020-12-30,50,0,-27.6136,-48.6366
70365,São Pedro de Alcântara,4217253.0,2020-12-30,0,0,-27.5665,-48.8048
70398,Águas Mornas,4200606.0,2020-12-30,0,0,-27.6963,-48.8243
70411,Antônio Carlos,4201208.0,2020-12-31,0,0,-27.5191,-48.766000000000005
70434,Biguaçu,4202305.0,2020-12-31,29,0,-27.496,-48.6598
70486,Florianópolis,4205407.0,2020-12-31,305,2,-27.5945,-48.5477
70495,Governador Celso Ramos,4206009.0,2020-12-31,5,0,-27.3172,-48.5576
70580,Palhoça,4211900.0,2020-12-31,103,0,-27.6455,-48.6697
70634,Santo Amaro da Imperatriz,4215703.0,2020-12-31,3,1,-27.6852,-48.7813
70650,São José,4216602.0,2020-12-31,92,2,-27.6136,-48.6366
70662,São Pedro de Alcântara,4217253.0,2020-12-31,1,0,-27.5665,-48.8048
70695,Águas Mornas,4200606.0,2020-12-31,2,0,-27.6963,-48.8243
70708,Antônio Carlos,4201208.0,2021-01-01,0,0,-27.5191,-48.766000000000005
70731,Biguaçu,4202305.0,2021-01-01,32,0,-27.496,-48.6598
70783,Florianópolis,4205407.0,2021-01-01,264,1,-27.5945,-48.5477
70792,Governador Celso Ramos,4206009.0,2021-01-01,2,0,-27.3172,-48.5576
70877,Palhoça,4211900.0,2021-01-01,71,0,-27.6455,-48.6697
70931,Santo Amaro da Imperatriz,4215703.0,2021-01-01,4,0,-27.6852,-48.7813
70947,São José,4216602.0,2021-01-01,76,1,-27.6136,-48.6366
70959,São Pedro de Alcântara,4217253.0,2021-01-01,0,0,-27.5665,-48.8048
70992,Águas Mornas,4200606.0,2021-01-01,0,0,-27.6963,-48.8243
71005,Antônio Carlos,4201208.0,2021-01-02,0,0,-27.5191,-48.766000000000005
71028,Biguaçu,4202305.0,2021-01-02,24,0,-27.496,-48.6598
71080,Florianópolis,4205407.0,2021-01-02,370,1,-27.5945,-48.5477
71089,Governador Celso Ramos,4206009.0,2021-01-02,1,0,-27.3172,-48.5576
71174,Palhoça,4211900.0,2021-01-02,21,0,-27.6455,-48.6697
71228,Santo Amaro da Imperatriz,4215703.0,2021-01-02,1,0,-27.6852,-48.7813
71244,São José,4216602.0,2021-01-02,70,0,-27.6136,-48.6366
71256,São Pedro de Alcântara,4217253.0,2021-01-02,1,0,-27.5665,-48.8048
71289,Águas Mornas,4200606.0,2021-01-02,0,0,-27.6963,-48.8243
71302,Antônio Carlos,4201208.0,2021-01-03,0,0,-27.5191,-48.766000000000005
71325,Biguaçu,4202305.0,2021-01-03,18,0,-27.496,-48.6598
71377,Florianópolis,4205407.0,2021-01-03,101,0,-27.5945,-48.5477
71386,Governador Celso Ramos,4206009.0,2021-01-03,0,0,-27.3172,-48.5576
71471,Palhoça,4211900.0,2021-01-03,12,0,-27.6455,-48.6697
71525,Santo Amaro da Imperatriz,4215703.0,2021-01-03,0,0,-27.6852,-48.7813
71541,São José,4216602.0,2021-01-03,23,0,-27.6136,-48.6366
71553,São Pedro de Alcântara,4217253.0,2021-01-03,0,0,-27.5665,-48.8048
71586,Águas Mornas,4200606.0,2021-01-03,0,0,-27.6963,-48.8243
71599,Antônio Carlos,4201208.0,2021-01-04,2,0,-27.5191,-48.766000000000005
71622,Biguaçu,4202305.0,2021-01-04,5,0,-27.496,-48.6598
71674,Florianópolis,4205407.0,2021-01-04,45,6,-27.5945,-48.5477
71683,Governador Celso Ramos,4206009.0,2021-01-04,0,0,-27.3172,-48.5576
71768,Palhoça,4211900.0,2021-01-04,19,2,-27.6455,-48.6697
71822,Santo Amaro da Imperatriz,4215703.0,2021-01-04,6,0,-27.6852,-48.7813
71838,São José,4216602.0,2021-01-04,15,7,-27.6136,-48.6366
71850,São Pedro de Alcântara,4217253.0,2021-01-04,0,0,-27.5665,-48.8048
71883,Águas Mornas,4200606.0,2021-01-04,6,0,-27.6963,-48.8243
71896,Antônio Carlos,4201208.0,2021-01-05,7,0,-27.5191,-48.766000000000005
71919,Biguaçu,4202305.0,2021-01-05,8,0,-27.496,-48.6598
71971,Florianópolis,4205407.0,2021-01-05,78,4,-27.5945,-48.5477
71980,Governador Celso Ramos,4206009.0,2021-01-05,0,0,-27.3172,-48.5576
72065,Palhoça,4211900.0,2021-01-05,31,0,-27.6455,-48.6697
72119,Santo Amaro da Imperatriz,4215703.0,2021-01-05,18,0,-27.6852,-48.7813
72135,São José,4216602.0,2021-01-05,36,0,-27.6136,-48.6366
72147,São Pedro de Alcântara,4217253.0,2021-01-05,1,0,-27.5665,-48.8048
72180,Águas Mornas,4200606.0,2021-01-05,2,0,-27.6963,-48.8243
72193,Antônio Carlos,4201208.0,2021-01-06,1,0,-27.5191,-48.766000000000005
72216,Biguaçu,4202305.0,2021-01-06,26,4,-27.496,-48.6598
72268,Florianópolis,4205407.0,2021-01-06,269,5,-27.5945,-48.5477
72277,Governador Celso Ramos,4206009.0,2021-01-06,2,1,-27.3172,-48.5576
72362,Palhoça,4211900.0,2021-01-06,51,0,-27.6455,-48.6697
72416,Santo Amaro da Imperatriz,4215703.0,2021-01-06,5,0,-27.6852,-48.7813
72432,São José,4216602.0,2021-01-06,46,4,-27.6136,-48.6366
72444,São Pedro de Alcântara,4217253.0,2021-01-06,-1,0,-27.5665,-48.8048
72477,Águas Mornas,4200606.0,2021-01-06,1,0,-27.6963,-48.8243
72490,Antônio Carlos,4201208.0,2021-01-07,-2,0,-27.5191,-48.766000000000005
72513,Biguaçu,4202305.0,2021-01-07,29,0,-27.496,-48.6598
72565,Florianópolis,4205407.0,2021-01-07,358,2,-27.5945,-48.5477
72574,Governador Celso Ramos,4206009.0,2021-01-07,1,0,-27.3172,-48.5576
72659,Palhoça,4211900.0,2021-01-07,111,0,-27.6455,-48.6697
72713,Santo Amaro da Imperatriz,4215703.0,2021-01-07,22,0,-27.6852,-48.7813
72729,São José,4216602.0,2021-01-07,44,1,-27.6136,-48.6366
72741,São Pedro de Alcântara,4217253.0,2021-01-07,0,0,-27.5665,-48.8048
72774,Águas Mornas,4200606.0,2021-01-07,6,0,-27.6963,-48.8243
72787,Antônio Carlos,4201208.0,2021-01-08,10,0,-27.5191,-48.766000000000005
72810,Biguaçu,4202305.0,2021-01-08,28,0,-27.496,-48.6598
72862,Florianópolis,4205407.0,2021-01-08,139,1,-27.5945,-48.5477
72871,Governador Celso Ramos,4206009.0,2021-01-08,11,0,-27.3172,-48.5576
72956,Palhoça,4211900.0,2021-01-08,40,1,-27.6455,-48.6697
73010,Santo Amaro da Imperatriz,4215703.0,2021-01-08,17,1,-27.6852,-48.7813
73026,São José,4216602.0,2021-01-08,35,1,-27.6136,-48.6366
73038,São Pedro de Alcântara,4217253.0,2021-01-08,0,0,-27.5665,-48.8048
73071,Águas Mornas,4200606.0,2021-01-08,5,0,-27.6963,-48.8243
73084,Antônio Carlos,4201208.0,2021-01-09,1,0,-27.5191,-48.766000000000005
73107,Biguaçu,4202305.0,2021-01-09,34,0,-27.496,-48.6598
73159,Florianópolis,4205407.0,2021-01-09,462,1,-27.5945,-48.5477
73168,Governador Celso Ramos,4206009.0,2021-01-09,18,0,-27.3172,-48.5576
73253,Palhoça,4211900.0,2021-01-09,68,1,-27.6455,-48.6697
73307,Santo Amaro da Imperatriz,4215703.0,2021-01-09,-1,0,-27.6852,-48.7813
73323,São José,4216602.0,2021-01-09,44,0,-27.6136,-48.6366
73335,São Pedro de Alcântara,4217253.0,2021-01-09,0,0,-27.5665,-48.8048
73368,Águas Mornas,4200606.0,2021-01-09,6,0,-27.6963,-48.8243
73381,Antônio Carlos,4201208.0,2021-01-10,11,0,-27.5191,-48.766000000000005
73404,Biguaçu,4202305.0,2021-01-10,9,0,-27.496,-48.6598
73456,Florianópolis,4205407.0,2021-01-10,324,2,-27.5945,-48.5477
73465,Governador Celso Ramos,4206009.0,2021-01-10,1,0,-27.3172,-48.5576
73550,Palhoça,4211900.0,2021-01-10,25,0,-27.6455,-48.6697
73604,Santo Amaro da Imperatriz,4215703.0,2021-01-10,4,0,-27.6852,-48.7813
73620,São José,4216602.0,2021-01-10,39,0,-27.6136,-48.6366
73632,São Pedro de Alcântara,4217253.0,2021-01-10,0,0,-27.5665,-48.8048
73665,Águas Mornas,4200606.0,2021-01-10,3,0,-27.6963,-48.8243
73678,Antônio Carlos,4201208.0,2021-01-11,2,0,-27.5191,-48.766000000000005
73701,Biguaçu,4202305.0,2021-01-11,28,0,-27.496,-48.6598
73753,Florianópolis,4205407.0,2021-01-11,299,4,-27.5945,-48.5477
73762,Governador Celso Ramos,4206009.0,2021-01-11,6,0,-27.3172,-48.5576
73847,Palhoça,4211900.0,2021-01-11,113,1,-27.6455,-48.6697
73901,Santo Amaro da Imperatriz,4215703.0,2021-01-11,6,0,-27.6852,-48.7813
73917,São José,4216602.0,2021-01-11,19,0,-27.6136,-48.6366
73929,São Pedro de Alcântara,4217253.0,2021-01-11,0,0,-27.5665,-48.8048
73962,Águas Mornas,4200606.0,2021-01-11,-1,0,-27.6963,-48.8243
73975,Antônio Carlos,4201208.0,2021-01-12,-1,0,-27.5191,-48.766000000000005
73998,Biguaçu,4202305.0,2021-01-12,25,0,-27.496,-48.6598
74050,Florianópolis,4205407.0,2021-01-12,287,3,-27.5945,-48.5477
74059,Governador Celso Ramos,4206009.0,2021-01-12,2,0,-27.3172,-48.5576
74144,Palhoça,4211900.0,2021-01-12,62,0,-27.6455,-48.6697
74198,Santo Amaro da Imperatriz,4215703.0,2021-01-12,12,0,-27.6852,-48.7813
74214,São José,4216602.0,2021-01-12,51,0,-27.6136,-48.6366
74226,São Pedro de Alcântara,4217253.0,2021-01-12,1,0,-27.5665,-48.8048
74259,Águas Mornas,4200606.0,2021-01-12,0,0,-27.6963,-48.8243
74272,Antônio Carlos,4201208.0,2021-01-13,1,0,-27.5191,-48.766000000000005
74295,Biguaçu,4202305.0,2021-01-13,10,2,-27.496,-48.6598
74347,Florianópolis,4205407.0,2021-01-13,288,5,-27.5945,-48.5477
74356,Governador Celso Ramos,4206009.0,2021-01-13,3,0,-27.3172,-48.5576
74441,Palhoça,4211900.0,2021-01-13,38,1,-27.6455,-48.6697
74495,Santo Amaro da Imperatriz,4215703.0,2021-01-13,20,0,-27.6852,-48.7813
74511,São José,4216602.0,2021-01-13,46,2,-27.6136,-48.6366
74523,São Pedro de Alcântara,4217253.0,2021-01-13,0,0,-27.5665,-48.8048
74556,Águas Mornas,4200606.0,2021-01-13,0,0,-27.6963,-48.8243
74569,Antônio Carlos,4201208.0,2021-01-14,0,0,-27.5191,-48.766000000000005
74592,Biguaçu,4202305.0,2021-01-14,31,0,-27.496,-48.6598
74644,Florianópolis,4205407.0,2021-01-14,327,1,-27.5945,-48.5477
74653,Governador Celso Ramos,4206009.0,2021-01-14,6,0,-27.3172,-48.5576
74738,Palhoça,4211900.0,2021-01-14,114,0,-27.6455,-48.6697
74792,Santo Amaro da Imperatriz,4215703.0,2021-01-14,14,1,-27.6852,-48.7813
74808,São José,4216602.0,2021-01-14,35,0,-27.6136,-48.6366
74820,São Pedro de Alcântara,4217253.0,2021-01-14,1,0,-27.5665,-48.8048
74853,Águas Mornas,4200606.0,2021-01-14,-1,0,-27.6963,-48.8243
74866,Antônio Carlos,4201208.0,2021-01-15,8,0,-27.5191,-48.766000000000005
74889,Biguaçu,4202305.0,2021-01-15,54,0,-27.496,-48.6598
74941,Florianópolis,4205407.0,2021-01-15,550,8,-27.5945,-48.5477
74950,Governador Celso Ramos,4206009.0,2021-01-15,14,0,-27.3172,-48.5576
75035,Palhoça,4211900.0,2021-01-15,110,0,-27.6455,-48.6697
75089,Santo Amaro da Imperatriz,4215703.0,2021-01-15,17,0,-27.6852,-48.7813
75105,São José,4216602.0,2021-01-15,64,2,-27.6136,-48.6366
75117,São Pedro de Alcântara,4217253.0,2021-01-15,2,0,-27.5665,-48.8048
75150,Águas Mornas,4200606.0,2021-01-15,7,0,-27.6963,-48.8243
75163,Antônio Carlos,4201208.0,2021-01-16,18,0,-27.5191,-48.766000000000005
75186,Biguaçu,4202305.0,2021-01-16,38,1,-27.496,-48.6598
75238,Florianópolis,4205407.0,2021-01-16,462,3,-27.5945,-48.5477
75247,Governador Celso Ramos,4206009.0,2021-01-16,1,0,-27.3172,-48.5576
75332,Palhoça,4211900.0,2021-01-16,88,0,-27.6455,-48.6697
75386,Santo Amaro da Imperatriz,4215703.0,2021-01-16,0,0,-27.6852,-48.7813
75402,São José,4216602.0,2021-01-16,46,0,-27.6136,-48.6366
75414,São Pedro de Alcântara,4217253.0,2021-01-16,-1,0,-27.5665,-48.8048
75447,Águas Mornas,4200606.0,2021-01-16,3,0,-27.6963,-48.8243
75460,Antônio Carlos,4201208.0,2021-01-17,0,0,-27.5191,-48.766000000000005
75483,Biguaçu,4202305.0,2021-01-17,11,1,-27.496,-48.6598
75535,Florianópolis,4205407.0,2021-01-17,268,0,-27.5945,-48.5477
75544,Governador Celso Ramos,4206009.0,2021-01-17,12,0,-27.3172,-48.5576
75629,Palhoça,4211900.0,2021-01-17,30,0,-27.6455,-48.6697
75683,Santo Amaro da Imperatriz,4215703.0,2021-01-17,2,0,-27.6852,-48.7813
75699,São José,4216602.0,2021-01-17,30,0,-27.6136,-48.6366
75711,São Pedro de Alcântara,4217253.0,2021-01-17,0,0,-27.5665,-48.8048
75744,Águas Mornas,4200606.0,2021-01-17,0,0,-27.6963,-48.8243
75757,Antônio Carlos,4201208.0,2021-01-18,5,0,-27.5191,-48.766000000000005
75780,Biguaçu,4202305.0,2021-01-18,29,1,-27.496,-48.6598
75832,Florianópolis,4205407.0,2021-01-18,207,0,-27.5945,-48.5477
75841,Governador Celso Ramos,4206009.0,2021-01-18,-1,0,-27.3172,-48.5576
75926,Palhoça,4211900.0,2021-01-18,78,3,-27.6455,-48.6697
75980,Santo Amaro da Imperatriz,4215703.0,2021-01-18,2,1,-27.6852,-48.7813
75996,São José,4216602.0,2021-01-18,14,0,-27.6136,-48.6366
76008,São Pedro de Alcântara,4217253.0,2021-01-18,0,0,-27.5665,-48.8048
76041,Águas Mornas,4200606.0,2021-01-18,0,0,-27.6963,-48.8243
76054,Antônio Carlos,4201208.0,2021-01-19,1,0,-27.5191,-48.766000000000005
76077,Biguaçu,4202305.0,2021-01-19,14,1,-27.496,-48.6598
76129,Florianópolis,4205407.0,2021-01-19,396,5,-27.5945,-48.5477
76138,Governador Celso Ramos,4206009.0,2021-01-19,12,0,-27.3172,-48.5576
76223,Palhoça,4211900.0,2021-01-19,73,0,-27.6455,-48.6697
76277,Santo Amaro da Imperatriz,4215703.0,2021-01-19,25,0,-27.6852,-48.7813
76293,São José,4216602.0,2021-01-19,45,1,-27.6136,-48.6366
76305,São Pedro de Alcântara,4217253.0,2021-01-19,2,0,-27.5665,-48.8048
76338,Águas Mornas,4200606.0,2021-01-19,9,0,-27.6963,-48.8243
76351,Antônio Carlos,4201208.0,2021-01-20,5,0,-27.5191,-48.766000000000005
76374,Biguaçu,4202305.0,2021-01-20,13,0,-27.496,-48.6598
76426,Florianópolis,4205407.0,2021-01-20,277,1,-27.5945,-48.5477
76435,Governador Celso Ramos,4206009.0,2021-01-20,1,0,-27.3172,-48.5576
76520,Palhoça,4211900.0,2021-01-20,50,0,-27.6455,-48.6697
76574,Santo Amaro da Imperatriz,4215703.0,2021-01-20,3,0,-27.6852,-48.7813
76590,São José,4216602.0,2021-01-20,37,1,-27.6136,-48.6366
76602,São Pedro de Alcântara,4217253.0,2021-01-20,0,0,-27.5665,-48.8048
76635,Águas Mornas,4200606.0,2021-01-20,0,0,-27.6963,-48.8243
